mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1046.185667514801,29.322402945463995,10.238640546798706,0.5652781656732243,19,2,"{'max_depth': 19, 'min_samples_split': 2}",0.9935206820991553,0.9940393493132571,0.9937458768571703,0.9937268910245495,0.9936145040608959,0.9937294606710056,0.00017499175930273415,4,0.994135520883337,0.9940270275716921,0.99405206227713,0.9940280406332169,0.9940549453057946,0.9940595193342341,3.974767453240861e-05
1059.451130247116,25.84420647716236,9.998584222793578,0.2737719049841652,19,3,"{'max_depth': 19, 'min_samples_split': 3}",0.9935250083200563,0.9940213844427167,0.9937057143069844,0.9937178635724764,0.993636819470225,0.9937213580224917,0.0001649077089251058,6,0.9941098985959722,0.9939868009164823,0.9940230285647688,0.9940101917571095,0.9940338292653599,0.9940327498199386,4.1635969006183084e-05
1063.09514503479,17.15131043934485,10.493185424804688,0.4928447008472482,20,2,"{'max_depth': 20, 'min_samples_split': 2}",0.9935255435867412,0.9940484366009683,0.9937371411430764,0.9937407638686621,0.9936369697438522,0.9937377709886601,0.00017419749584140798,3,0.9941936788782663,0.9940638944900375,0.9941191073251417,0.9941084670700753,0.9941040628687352,0.9941178421264512,4.228692647489246e-05
1072.692498111725,26.427693254229336,9.65395622253418,0.4289293450753396,20,3,"{'max_depth': 20, 'min_samples_split': 3}",0.9935076276767103,0.9940395602946313,0.9937505032904259,0.9937582995546058,0.9936372702630942,0.9937386522158935,0.00017591064538219207,1,0.994154673047336,0.9940506626775658,0.9940925067057058,0.9940560633165287,0.9940919844330456,0.9940891780360364,3.711756968676568e-05
1031.9583459854125,71.90951513760794,9.936032104492188,0.4090095415300276,21,2,"{'max_depth': 21, 'min_samples_split': 2}",0.9935260022941013,0.9940181105574611,0.9937242978176417,0.9937189757249199,0.993619585011318,0.9937213942810885,0.0001652864087533709,5,0.994306580454074,0.9941733247648976,0.9942072866891829,0.9941909451134553,0.994194472465108,0.9942145218973435,4.7290959596274636e-05
884.0932026863098,36.07090766684677,4.276759910583496,0.30618552897581147,21,3,"{'max_depth': 21, 'min_samples_split': 3}",0.9935127196115664,0.9940489280814072,0.9937373631011572,0.9937542656845143,0.993637495628018,0.9937381544213327,0.00017764769230754778,2,0.994259824347832,0.9941410788081406,0.9941628291938187,0.9941619506890993,0.9941768354477054,0.9941805036973191,4.127019681984267e-05
